,zoverall,relevant
1,0.7018170201467507,0.7018170201467507
2,0.7603709561788112,0.7603709561788112
3,0.7807679040117109,0.7807679040117109
4,0.7954521617954822,0.7954521617954822
5,0.8055292912079303,0.8055292912079303
6,0.809816877769576,0.809816877769576
7,0.8153608310998598,0.8153608310998598
8,0.8173176970814714,0.8173176970814714
9,0.8187520921085646,0.8187520921085646
10,0.819734894086254,0.819734894086254
