ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.013,0.018,0.013,0.012,10895084,5803,765
EPIC,1,relevant,0.030,0.041,0.030,0.028,3660278,2540,764
EPIC,1,irrelevant,0.000,0.000,0.000,0.000,7234806,3263,1
EPIC,8,overall,0.007,0.008,0.007,0.006,1762833,4415,518
EPIC,8,relevant,0.023,0.028,0.023,0.021,943997,1282,517
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,818836,3133,1
EPIC,20,overall,0.003,0.002,0.003,0.002,8715003,7217,568
EPIC,20,relevant,0.015,0.013,0.015,0.012,1124636,1277,567
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,7590367,5940,1
EPIC,23,overall,0.010,0.012,0.010,0.010,923417,2826,444
EPIC,23,relevant,0.029,0.035,0.029,0.028,450755,980,443
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,472662,1846,1
EPIC,24,overall,0.014,0.026,0.014,0.014,6060394,7247,681
EPIC,24,relevant,0.036,0.068,0.036,0.036,3261155,2784,680
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,2799239,4463,1
EPIC,27,overall,0.008,0.008,0.008,0.007,11819767,4743,774
EPIC,27,relevant,0.019,0.018,0.019,0.015,3766369,2057,773
EPIC,27,irrelevant,0.000,0.000,0.000,0.000,8053398,2686,1
HIX,4,overall,0.011,0.008,0.011,0.008,401421,1010,376
HIX,4,relevant,0.015,0.011,0.015,0.011,371906,738,375
HIX,4,irrelevant,0.000,0.000,0.000,0.000,29515,272,1
HIX,5,overall,0.013,0.019,0.013,0.013,2025877,4669,615
HIX,5,relevant,0.016,0.025,0.016,0.016,1821895,3650,614
HIX,5,irrelevant,0.000,0.000,0.000,0.000,203982,1019,1
HIX,6,overall,0.015,0.026,0.015,0.017,1630001,2996,586
HIX,6,relevant,0.020,0.035,0.020,0.023,1440085,2216,585
HIX,6,irrelevant,0.000,0.000,0.000,0.000,189916,780,1
HIX,7,overall,0.008,0.006,0.008,0.006,6324202,4992,780
HIX,7,relevant,0.012,0.010,0.012,0.010,5869178,3106,779
HIX,7,irrelevant,0.000,0.000,0.000,0.000,455024,1886,1
HIX,9,overall,0.008,0.006,0.008,0.006,764920,2178,554
HIX,9,relevant,0.011,0.008,0.011,0.008,704416,1553,553
HIX,9,irrelevant,0.000,0.000,0.000,0.000,60504,625,1
HIX,12,overall,0.008,0.009,0.008,0.008,182294,851,355
HIX,12,relevant,0.010,0.011,0.010,0.010,175635,710,354
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6659,141,1
HIX,14,overall,0.010,0.025,0.010,0.011,436755,982,390
HIX,14,relevant,0.013,0.031,0.013,0.014,376714,799,389
HIX,14,irrelevant,0.000,0.000,0.000,0.000,60041,183,1
