,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0007210729565593604,0.0012889039702584629,0.0007210729565593604,0.0006442684789652541,236899699,62407,1665
relevant,0.0016887454497692047,0.0030185998450827445,0.0016887454497692047,0.0015088701529922548,176593551,26647,1664
irrelevant,0.0,0.0,0.0,0.0,60306148,35760,1
