ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.001,0.000,0.001,0.000,10595530,5254,751
EPIC,1,relevant,0.001,0.001,0.001,0.001,3387779,2020,750
EPIC,1,irrelevant,0.000,0.000,0.000,0.000,7207751,3234,1
EPIC,8,overall,0.001,0.002,0.001,0.001,1622664,4087,489
EPIC,8,relevant,0.004,0.007,0.004,0.003,876745,1049,488
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,745919,3038,1
EPIC,20,overall,0.000,0.000,0.000,0.000,8332251,6894,548
EPIC,20,relevant,0.000,0.000,0.000,0.000,1001802,1077,547
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,7330449,5817,1
EPIC,23,overall,0.001,0.001,0.001,0.001,821548,2658,427
EPIC,23,relevant,0.002,0.002,0.002,0.002,411731,855,426
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,409817,1803,1
EPIC,24,overall,0.002,0.014,0.002,0.003,5625863,7068,659
EPIC,24,relevant,0.006,0.036,0.006,0.007,3038829,2669,658
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,2587034,4399,1
EPIC,27,overall,0.001,0.002,0.001,0.001,11548671,4202,750
EPIC,27,relevant,0.003,0.005,0.003,0.004,3500097,1551,749
EPIC,27,irrelevant,0.000,0.000,0.000,0.000,8048574,2651,1
HIX,4,overall,0.000,0.000,0.000,0.000,335088,810,341
HIX,4,relevant,0.000,0.000,0.000,0.000,307018,573,340
HIX,4,irrelevant,0.000,0.000,0.000,0.000,28070,237,1
HIX,5,overall,0.002,0.002,0.002,0.002,1654859,2964,598
HIX,5,relevant,0.002,0.002,0.002,0.002,1475008,2036,597
HIX,5,irrelevant,0.000,0.000,0.000,0.000,179851,928,1
HIX,6,overall,0.002,0.002,0.002,0.002,1279678,2246,557
HIX,6,relevant,0.003,0.002,0.003,0.003,1109794,1542,556
HIX,6,irrelevant,0.000,0.000,0.000,0.000,169884,704,1
HIX,7,overall,0.001,0.001,0.001,0.001,5714619,3962,767
HIX,7,relevant,0.002,0.002,0.002,0.002,5316662,2313,766
HIX,7,irrelevant,0.000,0.000,0.000,0.000,397957,1649,1
HIX,9,overall,0.001,0.000,0.001,0.000,676029,1604,533
HIX,9,relevant,0.001,0.000,0.001,0.000,624708,1032,532
HIX,9,irrelevant,0.000,0.000,0.000,0.000,51321,572,1
HIX,12,overall,0.000,0.000,0.000,0.000,176936,781,341
HIX,12,relevant,0.000,0.000,0.000,0.000,170296,642,340
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6640,139,1
HIX,14,overall,0.001,0.001,0.001,0.001,334522,754,372
HIX,14,relevant,0.002,0.001,0.002,0.001,276439,602,371
HIX,14,irrelevant,0.000,0.000,0.000,0.000,58083,152,1
HIX,16,overall,0.002,0.004,0.002,0.003,829819,1253,406
HIX,16,relevant,0.004,0.006,0.004,0.004,782302,855,405
HIX,16,irrelevant,0.000,0.000,0.000,0.000,47517,398,1
HIX,18,overall,0.001,0.000,0.001,0.000,926070,1623,452
HIX,18,relevant,0.001,0.000,0.001,0.000,865183,1050,451
HIX,18,irrelevant,0.000,0.000,0.000,0.000,60887,573,1
HIX,21,overall,0.002,0.003,0.002,0.002,6338270,1045,411
HIX,21,relevant,0.003,0.004,0.003,0.003,5717382,718,410
HIX,21,irrelevant,0.000,0.000,0.000,0.000,620888,327,1
HIX,22,overall,0.000,0.000,0.000,0.000,508795,1597,342
HIX,22,relevant,0.000,0.000,0.000,0.000,440037,1348,341
HIX,22,irrelevant,0.000,0.000,0.000,0.000,68758,249,1
HIX,26,overall,0.000,0.000,0.000,0.000,525141,1909,486
HIX,26,relevant,0.000,0.000,0.000,0.000,470543,1345,485
HIX,26,irrelevant,0.000,0.000,0.000,0.000,54598,564,1
HIX,28,overall,0.001,0.003,0.001,0.001,376601,2017,534
HIX,28,relevant,0.001,0.005,0.001,0.002,288980,1362,533
HIX,28,irrelevant,0.000,0.000,0.000,0.000,87621,655,1
MV,0,overall,0.000,0.000,0.000,0.000,979726,1173,321
MV,0,relevant,0.000,0.000,0.000,0.000,642579,501,320
MV,0,irrelevant,0.000,0.000,0.000,0.000,337147,672,1
MV,2,overall,0.001,0.001,0.001,0.001,48794901,1603,420
MV,2,relevant,0.002,0.004,0.002,0.003,39882905,514,419
MV,2,irrelevant,0.000,0.000,0.000,0.000,8911996,1089,1
MV,3,overall,0.000,0.000,0.000,0.000,564001,478,139
MV,3,relevant,0.000,0.000,0.000,0.000,542255,205,138
