,zoverall,relevant,irrelevant
1,0.2776948702171149,0.5499894821657897,0.0
2,0.2972080296704626,0.5888702564343758,0.0
3,0.306174135124342,0.6070751617749028,0.0
4,0.3122487465252747,0.6196666036076284,0.0
5,0.3169592850519231,0.629639052451602,0.0
6,0.3198450983378456,0.6358645598800958,0.0
7,0.3223798912989019,0.6414526336564603,0.0
8,0.32420761916428925,0.6455671194392069,0.0
9,0.3267258103461394,0.6513505379249507,0.0
10,0.32801471431639784,0.6543691377700335,0.0
