,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.003974328366593172,0.004710538526648432,0.003974328366593172,0.003212651475007283,252497267,71207,1680
relevant,0.008413854615727665,0.009972448843973684,0.008413854615727665,0.006801346025890994,188847928,33635,1679
irrelevant,0.0,0.0,0.0,0.0,63649339,37572,1
