ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.34446728331620413,0.26045752402029343,0.34446728331620413,0.2784009184701113,10897028,5838,766
EPIC,1,relevant,0.7812742812742812,0.5907346640367028,0.7812742812742812,0.6314314537795298,3662220,2574,765
EPIC,1,irrelevant,0.0,0.0,0.0,0.0,7234808,3264,1
EPIC,8,overall,0.24423859014911883,0.1758244254799708,0.24423859014911883,0.19493800235325615,1778533,4426,518
EPIC,8,relevant,0.836687306501548,0.6023211355838628,0.836687306501548,0.6677984507859998,959695,1292,517
EPIC,8,irrelevant,0.0,0.0,0.0,0.0,818838,3134,1
EPIC,20,overall,0.14887446485292086,0.09160719483231472,0.14887446485292086,0.10039875060590638,8715926,7241,568
EPIC,20,relevant,0.8292307692307692,0.510252075215993,0.8292307692307692,0.5592210408748984,1125476,1300,567
EPIC,20,irrelevant,0.0,0.0,0.0,0.0,7590450,5941,1
EPIC,23,overall,0.27240649258997884,0.2088672014664012,0.27240649258997884,0.22063015362244578,923689,2834,444
EPIC,23,relevant,0.7821681864235056,0.5997260881010952,0.7821681864235056,0.6335013732178433,451014,987,443
EPIC,23,irrelevant,0.0,0.0,0.0,0.0,472675,1847,1
EPIC,24,overall,0.20499035015164047,0.15878709523183054,0.20499035015164047,0.16563103560100692,6061608,7254,681
EPIC,24,relevant,0.5329749103942653,0.4128464476027594,0.5329749103942653,0.430640692562618,3261543,2790,680
EPIC,24,irrelevant,0.0,0.0,0.0,0.0,2800065,4464,1
EPIC,27,overall,0.3557255064076065,0.25716604688210937,0.3557255064076065,0.28286406036931167,11825937,4838,774
EPIC,27,relevant,0.800092980009298,0.5784143815972317,0.800092980009298,0.6362140046800232,3772438,2151,773
EPIC,27,irrelevant,0.0,0.0,0.0,0.0,8053499,2687,1
HIX,4,overall,0.6772388059701493,0.5755448037699173,0.6772388059701493,0.6049291016101889,410137,1072,377
HIX,4,relevant,0.9075,0.7712300370516892,0.9075,0.8106049961576531,380622,800,376
HIX,4,irrelevant,0.0,0.0,0.0,0.0,29515,272,1
HIX,5,overall,0.7162002364998029,0.6445504084212448,0.7162002364998029,0.6618094311895244,2096923,5074,615
HIX,5,relevant,0.8966197878114976,0.8069204965036753,0.8966197878114976,0.8285272770430907,1892939,4053,614
HIX,5,irrelevant,0.0,0.0,0.0,0.0,203984,1021,1
HIX,6,overall,0.6841481481481482,0.5994722279240428,0.6841481481481482,0.6222576042019228,1729097,3375,587
HIX,6,relevant,0.890474354030081,0.7802617698587135,0.890474354030081,0.8099187868035054,1539179,2593,586
HIX,6,irrelevant,0.0,0.0,0.0,0.0,189918,782,1
HIX,7,overall,0.5599923939912531,0.43812064329904554,0.5599923939912531,0.4719968649976032,6455112,5259,780
HIX,7,relevant,0.8791044776119403,0.6877840188387105,0.8791044776119403,0.7409646307529537,6000027,3350,779
HIX,7,irrelevant,0.0,0.0,0.0,0.0,455085,1909,1
HIX,9,overall,0.6824863502729945,0.5822958207418915,0.6824863502729945,0.6125806648771864,788684,2381,554
HIX,9,relevant,0.9269823160296634,0.7908992294275206,0.9269823160296634,0.8320334073431723,728172,1753,553
HIX,9,irrelevant,0.0,0.0,0.0,0.0,60512,628,1
HIX,12,overall,0.7582159624413145,0.6927106668350181,0.7582159624413145,0.7100556812092461,182295,852,355
HIX,12,relevant,0.9085794655414908,0.8300836682748741,0.9085794655414908,0.850868411238084,175636,711,354
HIX,12,irrelevant,0.0,0.0,0.0,0.0,6659,141,1
HIX,14,overall,0.7417840375586855,0.686190442774601,0.7417840375586855,0.6961908472990702,468315,1065,390
HIX,14,relevant,0.8967082860385925,0.8295037702099319,0.8967082860385925,0.8415927949756071,407882,881,389
HIX,14,irrelevant,0.0,0.0,0.0,0.0,60433,184,1
HIX,16,overall,0.6378488767869299,0.5629962700733039,0.6378488767869299,0.5806550680529479,966017,1469,423
HIX,16,relevant,0.8847969782813976,0.7809646088174537,0.8847969782813976,0.8054601463359589,918359,1059,422
HIX,16,irrelevant,0.0,0.0,0.0,0.0,47658,410,1
HIX,18,overall,0.6099899091826438,0.49515771892550065,0.6099899091826438,0.5271063816925838,1043152,1982,471
HIX,18,relevant,0.8955555555555555,0.726964888081735,0.8955555555555555,0.7738702581590379,978795,1350,470
HIX,18,irrelevant,0.0,0.0,0.0,0.0,64357,632,1
HIX,21,overall,0.5981543624161074,0.5121595368505295,0.5981543624161074,0.5330312640709833,6450060,1192,432
HIX,21,relevant,0.8559423769507803,0.7328861559733868,0.8559423769507803,0.7627530213356689,5818089,833,431
HIX,21,irrelevant,0.0,0.0,0.0,0.0,631971,359,1
HIX,22,overall,0.6691230655858511,0.7746273727676688,0.6691230655858511,0.6364006202187864,607695,2714,372
HIX,22,relevant,0.7595148473442075,0.879271722999353,0.7595148473442075,0.7223719294327838,535564,2391,371
HIX,22,irrelevant,0.0,0.0,0.0,0.0,72131,323,1
