ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,1,overall,0.002,0.002,0.002,0.002,10623820,5372,756
EPIC,1,relevant,0.004,0.005,0.004,0.004,3415326,2130,755
EPIC,1,irrelevant,0.000,0.000,0.000,0.000,7208494,3242,1
EPIC,8,overall,0.001,0.002,0.001,0.001,1643690,4186,498
EPIC,8,relevant,0.004,0.006,0.004,0.004,889184,1102,497
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,754506,3084,1
EPIC,20,overall,0.001,0.001,0.001,0.001,8546053,7002,557
EPIC,20,relevant,0.004,0.004,0.004,0.004,1057466,1129,556
EPIC,20,irrelevant,0.000,0.000,0.000,0.000,7488587,5873,1
EPIC,23,overall,0.002,0.001,0.002,0.001,849120,2737,435
EPIC,23,relevant,0.006,0.003,0.006,0.004,436324,907,434
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,412796,1830,1
EPIC,24,overall,0.002,0.012,0.002,0.002,5822633,7126,668
EPIC,24,relevant,0.006,0.033,0.006,0.007,3104685,2700,667
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,2717948,4426,1
EPIC,27,overall,0.002,0.002,0.002,0.002,11691197,4306,764
EPIC,27,relevant,0.006,0.005,0.006,0.005,3642534,1645,763
EPIC,27,irrelevant,0.000,0.000,0.000,0.000,8048663,2661,1
HIX,4,overall,0.000,0.000,0.000,0.000,358686,852,351
HIX,4,relevant,0.000,0.000,0.000,0.000,330329,609,350
HIX,4,irrelevant,0.000,0.000,0.000,0.000,28357,243,1
HIX,5,overall,0.001,0.018,0.001,0.001,1708197,3179,602
HIX,5,relevant,0.001,0.026,0.001,0.001,1522886,2234,601
HIX,5,irrelevant,0.000,0.000,0.000,0.000,185311,945,1
HIX,6,overall,0.002,0.024,0.002,0.003,1299952,2376,574
HIX,6,relevant,0.002,0.034,0.002,0.004,1126968,1656,573
HIX,6,irrelevant,0.000,0.000,0.000,0.000,172984,720,1
HIX,7,overall,0.002,0.001,0.002,0.001,5762897,4122,771
HIX,7,relevant,0.003,0.002,0.003,0.002,5349625,2444,770
HIX,7,irrelevant,0.000,0.000,0.000,0.000,413272,1678,1
HIX,9,overall,0.001,0.001,0.001,0.001,692155,1677,540
HIX,9,relevant,0.001,0.001,0.001,0.001,639016,1094,539
HIX,9,irrelevant,0.000,0.000,0.000,0.000,53139,583,1
HIX,12,overall,0.001,0.001,0.001,0.001,177967,799,348
HIX,12,relevant,0.002,0.002,0.002,0.002,171309,659,347
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6658,140,1
HIX,14,overall,0.000,0.000,0.000,0.000,364462,795,378
HIX,14,relevant,0.000,0.000,0.000,0.000,305734,639,377
HIX,14,irrelevant,0.000,0.000,0.000,0.000,58728,156,1
HIX,16,overall,0.001,0.001,0.001,0.001,845231,1294,413
