,accuracy,precision,recall,f1,num_records,support,group_count
zoverall,0.0019960653101081323,0.0028858132859224408,0.0019960653101081323,0.0015600344882825375,250129058,69637,1679
relevant,0.004306071871127633,0.006225507428493835,0.004306071871127633,0.0033654312782072818,186639179,32280,1678
irrelevant,0.0,0.0,0.0,0.0,63489879,37357,1
