,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.029842150729038508,0.01951315945334767,0.029842150729038508,0.01945240573597654,253976250,76402,1680
relevant,0.059461715001043185,0.03888077426858619,0.059461715001043185,0.03875971998331107,190203248,38344,1679
irrelevant,0.0,0.0,0.0,0.0,63773002,38058,1
