ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.057,0.171,0.057,0.070,551829,3840,439
EPIC,8,relevant,0.128,0.157,0.128,0.126,159927,1131,438
EPIC,8,irrelevant,0.027,0.176,0.027,0.046,391902,2709,1
EPIC,20,overall,0.057,0.412,0.057,0.080,2775545,6339,466
EPIC,20,relevant,0.137,0.104,0.137,0.097,246229,1025,465
EPIC,20,irrelevant,0.042,0.471,0.042,0.076,2529316,5314,1
EPIC,23,overall,0.068,0.213,0.068,0.075,278511,2456,380
EPIC,23,relevant,0.143,0.118,0.143,0.119,83791,826,379
EPIC,23,irrelevant,0.029,0.261,0.029,0.053,194720,1630,1
EPIC,24,overall,0.077,0.192,0.077,0.083,1139479,6419,595
EPIC,24,relevant,0.162,0.151,0.162,0.147,371468,2473,594
EPIC,24,irrelevant,0.024,0.218,0.024,0.043,768011,3946,1
HIX,4,overall,0.065,0.072,0.065,0.064,119244,928,292
HIX,4,relevant,0.069,0.080,0.069,0.068,98880,682,291
HIX,4,irrelevant,0.053,0.051,0.053,0.052,20364,246,1
HIX,5,overall,0.145,0.154,0.145,0.142,748443,4758,522
HIX,5,relevant,0.163,0.177,0.163,0.160,589770,3809,521
HIX,5,irrelevant,0.073,0.061,0.073,0.067,158673,949,1
HIX,6,overall,0.109,0.154,0.109,0.112,592050,3087,489
HIX,6,relevant,0.129,0.187,0.129,0.133,457944,2359,488
HIX,6,irrelevant,0.045,0.045,0.045,0.045,134106,728,1
HIX,9,overall,0.081,0.111,0.081,0.080,217534,2121,462
HIX,9,relevant,0.095,0.134,0.095,0.093,184096,1536,461
HIX,9,irrelevant,0.043,0.050,0.043,0.046,33438,585,1
HIX,12,overall,0.068,0.114,0.068,0.073,78426,803,322
HIX,12,relevant,0.079,0.135,0.079,0.085,71767,662,321
HIX,12,irrelevant,0.021,0.015,0.021,0.018,6659,141,1
HIX,14,overall,0.063,0.080,0.063,0.064,156683,947,319
HIX,14,relevant,0.072,0.094,0.072,0.073,114621,769,318
HIX,14,irrelevant,0.028,0.021,0.028,0.024,42062,178,1
HIX,16,overall,0.074,0.109,0.074,0.078,248100,1274,337
HIX,16,relevant,0.068,0.098,0.068,0.066,225520,887,336
HIX,16,irrelevant,0.088,0.134,0.088,0.106,22580,387,1
HIX,18,overall,0.106,0.132,0.106,0.107,238478,1758,376
HIX,18,relevant,0.116,0.141,0.116,0.111,212233,1176,375
HIX,18,irrelevant,0.086,0.114,0.086,0.098,26245,582,1
HIX,21,overall,0.067,0.103,0.067,0.073,2327737,1057,352
HIX,21,relevant,0.069,0.094,0.069,0.068,2252068,715,351
HIX,21,irrelevant,0.064,0.123,0.064,0.084,75669,342,1
HIX,22,overall,0.186,0.269,0.186,0.210,255657,2569,317
HIX,22,relevant,0.200,0.299,0.200,0.230,202922,2255,316
HIX,22,irrelevant,0.086,0.054,0.086,0.066,52735,314,1
HIX,26,overall,0.123,0.213,0.123,0.120,170146,1907,385
HIX,26,relevant,0.152,0.268,0.152,0.145,123516,1372,384
HIX,26,irrelevant,0.049,0.071,0.049,0.058,46630,535,1
HIX,28,overall,0.094,0.143,0.094,0.097,141139,2053,469
HIX,28,relevant,0.104,0.146,0.104,0.098,95909,1380,468
HIX,28,irrelevant,0.073,0.136,0.073,0.095,45230,673,1
MV,0,overall,0.074,0.250,0.074,0.101,328878,1034,236
MV,0,relevant,0.090,0.119,0.090,0.086,170529,376,235
MV,0,irrelevant,0.065,0.326,0.065,0.109,158349,658,1
MV,2,overall,0.094,0.288,0.094,0.121,6309040,1356,272
MV,2,relevant,0.186,0.178,0.186,0.165,4572294,334,271
MV,2,irrelevant,0.064,0.323,0.064,0.106,1736746,1022,1
MV,3,overall,0.086,0.342,0.086,0.120,86951,409,96
MV,3,relevant,0.087,0.071,0.087,0.074,71571,138,95
MV,3,irrelevant,0.085,0.479,0.085,0.144,15380,271,1
MV,10,overall,0.061,0.287,0.061,0.083,2868452,759,136
MV,10,relevant,0.114,0.129,0.114,0.111,1396058,201,135
MV,10,irrelevant,0.041,0.343,0.041,0.074,1472394,558,1
MV,11,overall,0.118,0.277,0.118,0.151,2453141,1069,268
MV,11,relevant,0.153,0.147,0.153,0.136,2176635,327,267
MV,11,irrelevant,0.102,0.335,0.102,0.157,276506,742,1
MV,13,overall,0.108,0.359,0.108,0.142,5566567,734,152
MV,13,relevant,0.164,0.127,0.164,0.136,3508808,201,151
MV,13,irrelevant,0.086,0.447,0.086,0.145,2057759,533,1
MV,15,overall,0.101,0.328,0.101,0.131,4065245,786,163
MV,15,relevant,0.173,0.137,0.173,0.142,3319615,197,162
MV,15,irrelevant,0.076,0.391,0.076,0.128,745630,589,1
MV,17,overall,0.087,0.358,0.087,0.118,2168918,1659,252
MV,17,relevant,0.189,0.157,0.189,0.156,1294872,317,251
MV,17,irrelevant,0.063,0.406,0.063,0.108,874046,1342,1
MV,25,overall,0.117,0.417,0.117,0.145,410088,751,171
MV,25,relevant,0.232,0.176,0.232,0.184,155468,203,170
MV,25,irrelevant,0.075,0.506,0.075,0.130,254620,548,1
MV,29,overall,0.064,0.198,0.064,0.087,482508,1180,393
MV,29,relevant,0.048,0.040,0.048,0.041,280744,565,392
MV,29,irrelevant,0.080,0.343,0.080,0.129,201764,615,1
