,accuracy,precision,recall,f1,num_records,support,group_count
overall,0.0016300429453622145,0.042902735694052375,0.0016300429453622145,0.0022397515662875367,30876122,31901,1406
relevant,0.0025087260034904013,0.00936564172502631,0.0025087260034904013,0.0032455371662474843,21409344,18336,1405
irrelevant,0.0004423147806855879,0.08823529411764706,0.0004423147806855879,0.0008802171202229884,9466778,13565,1
