ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.004,0.082,0.004,0.006,305017,1984,414
EPIC,8,relevant,0.006,0.022,0.006,0.007,118384,992,413
EPIC,8,irrelevant,0.002,0.143,0.002,0.004,186633,992,1
EPIC,20,overall,0.003,0.083,0.003,0.003,2004300,3567,433
EPIC,20,relevant,0.008,0.013,0.008,0.008,149505,851,432
EPIC,20,irrelevant,0.001,0.105,0.001,0.001,1854795,2716,1
EPIC,23,overall,0.007,0.016,0.007,0.008,124792,1410,360
EPIC,23,relevant,0.013,0.030,0.013,0.015,58927,749,359
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,65865,661,1
EPIC,24,overall,0.009,0.020,0.009,0.010,734540,4277,570
EPIC,24,relevant,0.016,0.036,0.016,0.019,337883,2376,569
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,396657,1901,1
HIX,4,overall,0.004,0.038,0.004,0.005,113469,804,289
HIX,4,relevant,0.003,0.003,0.003,0.003,94052,601,288
HIX,4,irrelevant,0.005,0.143,0.005,0.010,19417,203,1
HIX,5,overall,0.005,0.021,0.005,0.006,589594,3371,520
HIX,5,relevant,0.005,0.009,0.005,0.004,471495,2622,519
HIX,5,irrelevant,0.005,0.060,0.005,0.010,118099,749,1
HIX,6,overall,0.005,0.061,0.005,0.006,468911,2411,483
HIX,6,relevant,0.005,0.051,0.005,0.006,368496,1833,482
HIX,6,irrelevant,0.003,0.095,0.003,0.007,100415,578,1
HIX,9,overall,0.004,0.023,0.004,0.005,176452,1613,461
HIX,9,relevant,0.005,0.011,0.005,0.005,153301,1149,460
HIX,9,irrelevant,0.002,0.053,0.002,0.004,23151,464,1
HIX,12,overall,0.004,0.017,0.004,0.006,78360,787,321
HIX,12,relevant,0.005,0.020,0.005,0.007,71705,650,320
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6655,137,1
HIX,14,overall,0.001,0.001,0.001,0.001,136172,825,319
HIX,14,relevant,0.001,0.001,0.001,0.001,96012,683,318
HIX,14,irrelevant,0.000,0.000,0.000,0.000,40160,142,1
HIX,16,overall,0.004,0.036,0.004,0.006,226649,1183,334
HIX,16,relevant,0.005,0.014,0.005,0.006,204292,809,333
HIX,16,irrelevant,0.003,0.083,0.003,0.005,22357,374,1
HIX,18,overall,0.004,0.079,0.004,0.006,224929,1510,374
HIX,18,relevant,0.004,0.046,0.004,0.005,203681,1047,373
HIX,18,irrelevant,0.004,0.154,0.004,0.008,21248,463,1
HIX,21,overall,0.006,0.007,0.006,0.006,2288488,999,351
HIX,21,relevant,0.009,0.009,0.009,0.008,2218229,688,350
HIX,21,irrelevant,0.000,0.000,0.000,0.000,70259,311,1
HIX,22,overall,0.010,0.256,0.010,0.017,237476,2057,317
HIX,22,relevant,0.007,0.250,0.007,0.011,187688,1806,316
HIX,22,irrelevant,0.036,0.300,0.036,0.064,49788,251,1
HIX,26,overall,0.011,0.062,0.011,0.016,162663,1847,382
HIX,26,relevant,0.013,0.050,0.013,0.019,119945,1345,381
HIX,26,irrelevant,0.004,0.095,0.004,0.008,42718,502,1
HIX,28,overall,0.006,0.053,0.006,0.008,130935,1952,465
HIX,28,relevant,0.008,0.043,0.008,0.011,88268,1315,464
HIX,28,irrelevant,0.002,0.071,0.002,0.003,42667,637,1
MV,0,overall,0.003,0.080,0.003,0.003,328191,1010,235
MV,0,relevant,0.005,0.003,0.005,0.004,170506,373,234
MV,0,irrelevant,0.002,0.125,0.002,0.003,157685,637,1
MV,2,overall,0.005,0.252,0.005,0.006,6304965,1322,272
MV,2,relevant,0.015,0.010,0.015,0.011,4572294,334,271
MV,2,irrelevant,0.002,0.333,0.002,0.004,1732671,988,1
MV,3,overall,0.015,0.459,0.015,0.022,86200,402,95
MV,3,relevant,0.029,0.058,0.029,0.036,71564,137,94
MV,3,irrelevant,0.008,0.667,0.008,0.015,14636,265,1
MV,10,overall,0.021,0.385,0.021,0.022,2868351,750,136
MV,10,relevant,0.070,0.071,0.070,0.064,1396058,201,135
MV,10,irrelevant,0.004,0.500,0.004,0.007,1472293,549,1
MV,11,overall,0.005,0.176,0.005,0.005,2427703,1052,268
MV,11,relevant,0.012,0.009,0.012,0.010,2176393,325,267
MV,11,irrelevant,0.001,0.250,0.001,0.003,251310,727,1
MV,13,overall,0.006,0.004,0.006,0.005,5558876,718,152
MV,13,relevant,0.020,0.016,0.020,0.016,3508794,200,151
MV,13,irrelevant,0.000,0.000,0.000,0.000,2050082,518,1
MV,15,overall,0.004,0.003,0.004,0.004,4062019,746,163
MV,15,relevant,0.015,0.013,0.015,0.014,3319615,197,162
MV,15,irrelevant,0.000,0.000,0.000,0.000,742404,549,1
MV,17,overall,0.004,0.121,0.004,0.005,2165419,1634,251
MV,17,relevant,0.019,0.027,0.019,0.022,1294130,313,250
MV,17,irrelevant,0.001,0.143,0.001,0.002,871289,1321,1
MV,25,overall,0.009,0.300,0.009,0.012,398917,740,171
MV,25,relevant,0.025,0.035,0.025,0.026,155456,202,170
MV,25,irrelevant,0.004,0.400,0.004,0.007,243461,538,1
MV,29,overall,0.003,0.003,0.003,0.003,480633,1160,393
MV,29,relevant,0.007,0.005,0.007,0.006,280744,565,392
MV,29,irrelevant,0.000,0.000,0.000,0.000,199889,595,1
