ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.001,0.002,0.001,0.002,191349,1490,384
EPIC,8,relevant,0.002,0.004,0.002,0.003,64577,851,383
EPIC,8,irrelevant,0.000,0.000,0.000,0.000,126772,639,1
EPIC,20,overall,0.001,0.196,0.001,0.002,1369492,2233,383
EPIC,20,relevant,0.000,0.000,0.000,0.000,46001,698,382
EPIC,20,irrelevant,0.001,0.286,0.001,0.003,1323491,1535,1
EPIC,23,overall,0.001,0.004,0.001,0.002,71431,1049,335
EPIC,23,relevant,0.002,0.006,0.002,0.002,52151,662,334
EPIC,23,irrelevant,0.000,0.000,0.000,0.000,19280,387,1
EPIC,24,overall,0.004,0.014,0.004,0.005,390567,3558,547
EPIC,24,relevant,0.006,0.023,0.006,0.008,323855,2180,546
EPIC,24,irrelevant,0.000,0.000,0.000,0.000,66712,1378,1
HIX,4,overall,0.000,0.000,0.000,0.000,110285,716,275
HIX,4,relevant,0.000,0.000,0.000,0.000,91549,533,274
HIX,4,irrelevant,0.000,0.000,0.000,0.000,18736,183,1
HIX,5,overall,0.003,0.145,0.003,0.004,511033,2689,512
HIX,5,relevant,0.003,0.151,0.003,0.004,423329,2038,511
HIX,5,irrelevant,0.002,0.125,0.002,0.003,87704,651,1
HIX,6,overall,0.000,0.000,0.000,0.000,416057,2037,472
HIX,6,relevant,0.000,0.000,0.000,0.000,332048,1524,471
HIX,6,irrelevant,0.000,0.000,0.000,0.000,84009,513,1
HIX,9,overall,0.000,0.000,0.000,0.000,160080,1377,449
HIX,9,relevant,0.000,0.000,0.000,0.000,140665,965,448
HIX,9,irrelevant,0.000,0.000,0.000,0.000,19415,412,1
HIX,12,overall,0.003,0.003,0.003,0.003,75519,754,316
HIX,12,relevant,0.003,0.003,0.003,0.003,68870,620,315
HIX,12,irrelevant,0.000,0.000,0.000,0.000,6649,134,1
HIX,14,overall,0.004,0.005,0.004,0.005,130897,703,309
HIX,14,relevant,0.005,0.006,0.005,0.006,92281,575,308
HIX,14,irrelevant,0.000,0.000,0.000,0.000,38616,128,1
HIX,16,overall,0.003,0.008,0.003,0.004,209888,1124,326
HIX,16,relevant,0.004,0.011,0.004,0.006,188603,767,325
HIX,16,irrelevant,0.000,0.000,0.000,0.000,21285,357,1
HIX,18,overall,0.001,0.001,0.001,0.001,211860,1330,363
HIX,18,relevant,0.001,0.001,0.001,0.001,196009,923,362
HIX,18,irrelevant,0.000,0.000,0.000,0.000,15851,407,1
HIX,21,overall,0.002,0.008,0.002,0.003,2269768,927,343
HIX,21,relevant,0.003,0.011,0.003,0.004,2210400,643,342
HIX,21,irrelevant,0.000,0.000,0.000,0.000,59368,284,1
HIX,22,overall,0.000,0.000,0.000,0.000,227263,1528,304
HIX,22,relevant,0.000,0.000,0.000,0.000,178937,1308,303
HIX,22,irrelevant,0.000,0.000,0.000,0.000,48326,220,1
HIX,26,overall,0.001,0.001,0.001,0.001,155750,1737,378
HIX,26,relevant,0.001,0.001,0.001,0.001,114337,1257,377
HIX,26,irrelevant,0.000,0.000,0.000,0.000,41413,480,1
HIX,28,overall,0.002,0.003,0.002,0.002,123319,1870,457
HIX,28,relevant,0.003,0.004,0.003,0.003,82974,1258,456
HIX,28,irrelevant,0.000,0.000,0.000,0.000,40345,612,1
MV,0,overall,0.002,0.016,0.002,0.003,316902,950,230
MV,0,relevant,0.005,0.041,0.005,0.008,169968,364,229
MV,0,irrelevant,0.000,0.000,0.000,0.000,146934,586,1
MV,2,overall,0.002,0.004,0.002,0.003,6293181,1259,269
MV,2,relevant,0.009,0.016,0.009,0.011,4572119,329,268
MV,2,irrelevant,0.000,0.000,0.000,0.000,1721062,930,1
MV,3,overall,0.003,0.645,0.003,0.005,85292,377,93
MV,3,relevant,0.000,0.000,0.000,0.000,71253,134,92
MV,3,irrelevant,0.004,1.000,0.004,0.008,14039,243,1
MV,10,overall,0.003,0.007,0.003,0.004,2864560,729,131
MV,10,relevant,0.010,0.027,0.010,0.014,1392512,194,130
MV,10,irrelevant,0.000,0.000,0.000,0.000,1472048,535,1
MV,11,overall,0.000,0.000,0.000,0.000,2405918,1010,266
MV,11,relevant,0.000,0.000,0.000,0.000,2175536,319,265
MV,11,irrelevant,0.000,0.000,0.000,0.000,230382,691,1
MV,13,overall,0.004,0.716,0.004,0.006,5556417,696,152
MV,13,relevant,0.005,0.001,0.005,0.001,3508687,198,151
MV,13,irrelevant,0.004,1.000,0.004,0.008,2047730,498,1
MV,15,overall,0.000,0.000,0.000,0.000,4055967,697,161
MV,15,relevant,0.000,0.000,0.000,0.000,3319541,194,160
MV,15,irrelevant,0.000,0.000,0.000,0.000,736426,503,1
MV,17,overall,0.001,0.005,0.001,0.002,2159965,1576,250
MV,17,relevant,0.006,0.027,0.006,0.008,1293010,311,249
MV,17,irrelevant,0.000,0.000,0.000,0.000,866955,1265,1
MV,25,overall,0.001,0.000,0.001,0.000,366789,703,167
MV,25,relevant,0.005,0.000,0.005,0.000,145578,195,166
MV,25,irrelevant,0.000,0.000,0.000,0.000,221211,508,1
MV,29,overall,0.001,0.001,0.001,0.001,463074,1121,386
MV,29,relevant,0.002,0.002,0.002,0.002,265690,551,385
MV,29,irrelevant,0.000,0.000,0.000,0.000,197384,570,1
